"","date","titles","Views_final"
"4693",2017-06-09,"Tele vue 27mm Panoptic",233
"4694",2017-06-09,"Tele vue 10mm Delos Eyepiece",208
"4695",2017-06-09,"Tele vue 3.5 Delos Eyepiece",291
"4696",2017-06-08,"My Brandon 8mm Gold Anodized f your black",218
"4697",2017-06-08,"Nikon 12.5 wide 102 degee FOV NAV-HW",252
"4698",2017-06-08,"Meopta zoom pair 30-60x like new",239
"4699",2017-06-08,"Pair of 20mm William Optics Eyepieces",199
"4700",2017-06-08,"Bausch and Lomb 1.25"" 30mm A.S.P. eyepiece",132
"4701",2017-06-08,"Meade 9.7mm Super Plossl series 4000 1.25"" eyepiece",145
"4702",2017-06-08,"Explore Scientific 11mm",219
"4703",2017-06-08,"Nagler 9mm and 13mm Type 6 Eyepieces",186
"4704",2017-06-08,"ES Ar purged 40 mm 68 for swap",221
"4705",2017-06-08,"Vintage A. Jaegers War Surplus Wide Field Erfle large eyepiece",467
"4706",2017-06-07,"Stellarvue Optimus 4.7MM 110 Degree Eyepiece",219
"4707",2017-06-07,"Stellarvue Optimus 20MM 100 Degree Eyepiece",204
"4708",2017-06-07,"Meade 5000 30mm 82* UWA Eyepiece",194
"4709",2017-06-07,"REDUCED AGAIN - Tele Vue 6mm Delos - New",301
"4710",2017-06-07,"Tele Vue 25mm Plossl",140
"4711",2017-06-06,"Baader Hyperion Universal Mark III 8mm-24mm Zoom",282
"4712",2017-06-06,"Radian 5 or 6mm",80
"4713",2017-06-06,"Televue 13mm nagler type 6 new never used.",177
"4714",2017-06-06,"TMB Optical Planetary 4mm",248
"4715",2017-06-06,"Pair of 20mm Silvertop Plossls",135
"4716",2017-06-06,"Baader Hyperion Zoom Mark IV",330
"4717",2017-06-06,"Explore Scientific 68 16mm Argon Purged",122
"4718",2017-06-06,"Explore Scientific 82 8.8mm Argon Purged",177
"4719",2017-06-06,"Tele Vue 4 mm DeLite Like New - Price Reduced 4mm",332
"4720",2017-06-06,"Stellarvue Illuminated Reticle Eyepiece, 23mm",187
"4721",2017-06-06,"Pair of Vintage Meade EP's 25/40mm, Japan",157
"4722",2017-06-06,"Wood box for BRANDON Ocular set",93
"4723",2017-06-06,"Takahashi 30mm LE EP",186
"4724",2017-06-06,"Tele Vue 13mm Ethos",208
"4725",2017-06-05,"Pentax 40XW",529
"4726",2017-06-05,"17mm Ethos",184
"4727",2017-06-05,"26T5 Nagler",120
"4728",2017-06-05,"9mm 100 degree Explore Scentific",124
"4729",2017-06-05,"14mm 100 degree Explore Scientifc",148
"4730",2017-06-05,"20mm 100 degree Explore Scientific eyepiece",227
"4731",2017-06-05,"University Optics 12.5 mm Orthoscopic",142
"4732",2017-06-05,"Televue 17mm Nagler Type 4 $300 or best offer",147
"4733",2017-06-05,"Vixen NLV 6mm Lanthanum Eyepiece 1.25"" fully multi coated",180
"4734",2017-06-05,"Vixen NLV 9mm Lanthanum 1.25"" Eyepiece Fully multi coated",166
"4735",2017-06-04,"Tele Vue Nagler 3-6mm Zoom Eyepiece",179
"4736",2017-06-04,"Baader MPCC-VIP Multipurpose Coma Corrector",245
"4737",2017-06-04,"Pentax SMC O-6",251
"4738",2017-06-04,"Two inch Leica 20x eyepiece.",154
"4739",2017-06-04,"Televue 9mm",368
"4740",2017-06-04,"Tele Vue Paracorr T1 Tunable Top 2""/1.25"" Excellent",280
"4741",2017-06-04,"Celestron 1.25"" Eyepiece and Filter Kit **Reduced**",224
"4742",2017-06-04,"TeleVue 32mm 1.25"" Plossl *Free Shipping*",146
"4743",2017-06-04,"TeleVue 55mm 2"" Plossl Eyepiece *Free Shipping*",158
"4744",2017-06-04,"Tele Vue 18.2 DeLite Like New",154
"4745",2017-06-04,"Brandon 6mm",81
"4746",2017-06-04,"For Sale:  Vernonscope Brandons.  24mm and 32mm",288
"4747",2017-06-04,"For Sale: Vernonscope Brandon's 12mm and 16mm",134
"4748",2017-06-04,"32mm BRANDON, DAKIN Wanted",227
"4749",2017-06-04,"For Sale:  Vernonscope Brandon 8mm",112
"4750",2017-06-04,"For Sale:  Vernonscope Brandon 6mm",95
"4751",2017-06-04,"For Sale:  Edmund 28mm RKE",164
"4752",2017-06-03,"BW Optik Rodenstock 40/70",321
"4753",2017-06-03,"Edmund 15mm RKEs",169
"4754",2017-06-03,"Explore Scientific 9mm 100*",223
"4755",2017-06-03,"TV 11mm PLossl LNIB",138
"4756",2017-06-03,"Tele Vue 7mm Nagler Type 6",213
"4757",2017-06-03,"PENTAX 10MM XW",85
"4758",2017-06-02,"TeleVue 21mm NJ smoothie",80
"4759",2017-06-02,"TMB Planetary - 8mm",233
"4760",2017-06-02,"ES 8.8mm LNIB",249
"4761",2017-06-02,"Televue 21mm Ethos",168
"4762",2017-06-02,"Wanted: 5mm X-cel",75
"4763",2017-06-02,"Pair of TV 13mm Type 6 Naglers",162
"4764",2017-06-02,"Luminos Eyepiece Sale",195
"4765",2017-06-02,"Celestron f/6.3 Reducer Corrector (#94175)",120
"4766",2017-06-02,"Antares 1.25"" 0.5x Focal Reducer",123
"4767",2017-06-01,"Televue 17mm plossl",169
"4768",2017-06-01,"Unique ""volcano top"" TeleVue 11mm Plossl pair",250
"4769",2017-06-01,"Celstron 2"" SCT Eyepiece and filter Set",240
"4770",2017-06-01,"TeleVue 10.5mm Smoothie Plossl",84
"4771",2017-06-01,"13mm TeleVue Nagler Version 1",338
"4772",2017-06-01,"SET OF ORION ED-2 EYEPIECES AND SOFT CASE",252
"4773",2017-06-01,"19mm Panoptic",163
"4774",2017-06-01,"U.O. Konigs ALL SOLD",286
"4775",2017-06-01,"Televue 4.8 mm Nagler  ---SOLD---",337
"4776",2017-06-01,"Questar 40-80X Vinatge w/ adapter 1.25""",150
"4777",2017-06-01,"3 Celestron Ultima Duo, 21+13+8mm, case, filters",214
"4778",2017-06-01,"Takahashi 25mm MC Ortho",235
"4779",2017-06-01,"Vixen 14mm SSW Ultra Wide 1.25"" mint",110
"4780",2017-06-01,"Orion 1.25"" Premium kit eyepieces, barlow, filters",186
"4781",2017-06-01,"Explore Scientific 100deg N2 SET w/Pelican 1500 case FREE S&H REDUCED!",321
"4782",2017-06-01,"Beautiful Tele Vue 4.8mm Nagler T1 from Japan",245
"4783",2017-06-01,"Original Tele Vue 13mm Nagler Smoothie model made in Japan",240
"4784",2017-05-31,"Explore Scientific 82 Degrees 11mm Wanted",90
"4785",2017-05-31,"4 Eyepiece Set, Wide Field, Sharp Images",372
"4786",2017-05-31,".965 Eyepiece Camera T-Adapter",95
"4787",2017-05-31,"Televue Delite 9mm like new",141
"4788",2017-05-31,"STELLARVUE 15mm ULTRA WIDE-ANGLE EYEPIECE",184
"4789",2017-05-31,"TV 10.5mm smoothie plossl",89
"4790",2017-05-30,"Takahashi MC Ortho Set",664
"4791",2017-05-30,"Classic Meade Wide-Angle eyepieces",350
"4792",2017-05-30,"Four Nice Eyepieces",582
"4793",2017-05-30,"Televue 16mm Nagler type 2",71
"4794",2017-05-30,"TELE VUE 4 MM RADIAN",516
"4795",2017-05-30,"Vixen 14mm SSW Ultra Wide 1.25",289
"4796",2017-05-29,"Classic Meade Super Plossls",371
"4797",2017-05-29,"ES 4.7mm 82 degree eyepiece",130
"4798",2017-05-29,"SOLD  13mm Nagler type 6",187
"4799",2017-05-29,"SOLD 16mm Nagler type 5 SOLD",220
"4800",2017-05-29,"Meade RG 20",158
"4801",2017-05-29,"(2) Meade 26mm Series 4000 Japan 5-element smoothie",224
"4802",2017-05-29,"Meade 15mm Series 4000 Japan 5-element smoothie",224
"4803",2017-05-29,"TS Optics SWA 100 degree 5mm eyepiece (price reduced)",267
"4804",2017-05-29,"Meade 14 LX200GPS rear cell threaded back",109
"4805",2017-05-29,"Meade 9.7mm Series 4000 Japan 5-element smoothie",128
"4806",2017-05-29,"Old Edmund Sci 28mm RKE",218
"4807",2017-05-29,"Early Japanese Tele Vue 26mm Plossl",140
"4808",2017-05-29,"Explore Scientific 100deg N2 SET w/Pelican 1500 case FREE S&H",336
"4809",2017-05-29,"TeleVue 21mm NJ smoothie",72
"4810",2017-05-29,"Televue 11mm Nagler type 1 smoothie original condition",69
"4811",2017-05-29,"Vernonscope Brandon 2.4X Dakin barlow",125
"4812",2017-05-29,"Vernonscope Brandon 12mm (flat top) short barrel eyepiece",105
"4813",2017-05-29,"Nice Televue Nagler 31mm newer style",193
"4814",2017-05-29,"Televue 26mm ""smoothie"" plossl",89
"4815",2017-05-29,"WANTED  -- Tele Vue 7mm DeLite",83
"4816",2017-05-28,"Celestron 8-24mm zoom",105
"4817",2017-05-28,"13mm Baader Hyperion",142
"4818",2017-05-28,"21mm Baader Hyperion",109
"4819",2017-05-28,"Televue 12mm Nagler T4",160
"4820",2017-05-28,"Televue 17mm Nagler T4",81
"4821",2017-05-28,"Tele Vue Plossl Eyepiece - 13.0 mm",182
"4822",2017-05-28,"Vernonscope Brandon 1.25X Magic Dakin barlow",166
"4823",2017-05-28,"Meade 14mm UWA Series 4000 Japan smoothie",196
"4824",2017-05-28,"Orion Ultrascopics!!!",340
"4825",2017-05-28,"Circle T Volcano-top generic 12.5mm ortho",174
"4826",2017-05-28,"Antares f/6.3 Focal Reducer for SCT Scopes",139
"4827",2017-05-28,"Tele vue 12mm Delos Mint",191
"4828",2017-05-27,"L-O-A 3D Neutral Eyepiece",203
"4829",2017-05-27,"Takahashi 3.6mm LE Eyepiece",165
"4830",2017-05-27,"Carl Zeiss W-PL 10X 23 Pair",312
"4831",2017-05-27,"Celestron 30 mm .965"" Eyepiece",115
"4832",2017-05-27,"Baader Q Turret – Quadruplet 1.25” Revolving Eyepiece Holder",286
"4833",2017-05-27,"HighPoint 42mm SuperView 2""",208
"4834",2017-05-27,"Pentax 14 XW",85
"4835",2017-05-27,"University Optics Pro series 4mm Flat top Ortho",169
"4836",2017-05-27,"Televue 31mm type5, 13mm ethos and 20mm type 5 and 2"" big barlow",530
"4837",2017-05-27,"Meade 14mm UWA Series 4000 Japan smoothie",242
"4838",2017-05-27,"Televue 1.25"" 40mm NJ smooth-side",217
"4839",2017-05-27,"ES 18mm Argon 82deg 2"" Explore Scientific",161
"4840",2017-05-27,"CZJ (Carl Zeiss Jena) 25-H and 16-H eyepeices",234
"4841",2017-05-27,"Celestron 26mm Halloween Plossl MC",110
"4842",2017-05-27,"University Optics HD Phase II 12mm orthoscopic",154
"4843",2017-05-26,"University Optics 12.5mm volcano top circle T",176
"4844",2017-05-26,"University Optics Zebra Plossls",341
"4845",2017-05-26,"Meade HD-60 12mm eyepiece pair",209
"4846",2017-05-26,"Garrett Binocular telescope eyepiece's",141
"4847",2017-05-26,"TeleVue Nagler 12mm T4",167
"4848",2017-05-26,"TeleVue Nagler 17mm T4",196
"4849",2017-05-25,"48mm Brandon eyepiece",210
"4850",2017-05-25,"Meade 26mm & 9.7mm Super Plossl Eyepieces",135
"4851",2017-05-25,"Baader Mk III Hyperion 8-24 zoom",291
"4852",2017-05-25,"William Optics 28mm UWA 82 degree Nagler Killer",439
"4853",2017-05-24,"Celestron Ultima 12.5 ( Japan)",211
"4854",2017-05-24,"Televue Delos 17.3mm (reduced)",258
"4855",2017-05-24,"8mm TV Delos",125
"4856",2017-05-24,"Televue Eyepieces",810
"4857",2017-05-24,"Televue Nagler 7mm type 1",203
"4858",2017-05-24,"CELESTRON 2"" EYEPIECE KIT",225
"4859",2017-05-24,"Televue Nagler",279
"4860",2017-05-24,"Meade collection of eyepieces and barlows",627
"4861",2017-05-24,"100 deg ES 9mm",99
"4862",2017-05-23,"Panoptic 24 Pair",182
"4863",2017-05-23,"Baader Hyperion Mark III 8-24mm Clickstop Zoom Eyepiece",257
"4864",2017-05-23,"1.25"" TAL Super Plossl - 45° FOV",214
"4865",2017-05-23,"ES 20mm 68 FOV",103
"4866",2017-05-23,"Meade MWA Eyepieces and 2"" Diagonal",291
"4867",2017-05-23,"Nagler 2.5mm",195
"4868",2017-05-22,"Meade 12.4mm Plossl Pair For Binoviewers",131
"4869",2017-05-22,"7mm Ortho volcano top made in Japan, free shipping",226
"4870",2017-05-22,"Explore Scientific 11mm 82FOV",222
"4871",2017-05-22,"University Optics...55mm plossl and 32mm Konig",710
"4872",2017-05-22,"Volcano Top eyepieces",423
"4873",2017-05-22,"Televue T2 Nagler Five Plossls",528
"4874",2017-05-22,"Volcano Tops Kellners Japan",247
"4875",2017-05-22,"Explore Scientific 18mm",117
"4876",2017-05-22,"Lower:  STELLARVUE 3.6mm OPTIMUS EYEPIECE – Excellent!",234
"4877",2017-05-21,"LNIB Televue Nagler 7mm",210
"4878",2017-05-21,"Tele Vue 13 mm Nagler T6 Eyepiece",170
"4879",2017-05-21,"Celestron Corrector/Reducer",125
"4880",2017-05-21,"zhumell planetary eyepiece complete set",341
"4881",2017-05-21,"ES 30mm 82*",196
"4882",2017-05-21,"Orion 30 MM Ultrascopic and Parks 30 MM Gold (SOLD)",349
"4883",2017-05-21,"Brandon 32 MM 50th Anniversary Edition Pair",207
"4884",2017-05-21,"Meade Research Grade 7mm Orthoscopic with box",161
"4885",2017-05-21,"Nice vintage .965 eyepiece lot. All made in Japan.",202
"4886",2017-05-21,"Russell Optics 2in 56mm Super-Plossl w/ bolt case",201
"4887",2017-05-20,"Vintage Meade Series 4000 Super Plossl 40mm 1 1/4",173
"4888",2017-05-20,"Meade HD-60, Agena SWA, Celestron Ultima LX",466
"4889",2017-05-20,"Televue Delos Eyepiece",244
"4890",2017-05-20,"Tele Vue 8mm plossl",174
"4891",2017-05-20,"ES, Televue, Orion, GSO and Zhumell",891
"4892",2017-05-20,"30mm 2"" GSO Widefield Erfle by Skyline",119
"4893",2017-05-20,"Unusual Volcano Top 13mm 1.25"" Ramsden Eyepiece",226
"4894",2017-05-20,"Tele Vue 4.8mm Nagler Smoothie",216
"4895",2017-05-19,"Sky Watcher Sky Panorama 82deg eyepiece kit",433
"4896",2017-05-19,"Televue 11mm Nagler Type 6 with caps, papers, box 215.00 !",223
"4897",2017-05-19,"Televue 9mm Nagler Type 6 with caps, box 215.00 !!",209
"4898",2017-05-19,"Televue 16mm Nagler Type 5 with caps, papers, box 215.00 !!",287
"4899",2017-05-19,"16mm T5 TeleVue Nagler (LNIB)",204
"4900",2017-05-19,"Nagler 16T5",188
"4901",2017-05-19,"TELEVUE 8mm DELOS",151
"4902",2017-05-19,"*REDUCED* Binoviewer Eyepieces",412
"4903",2017-05-18,"Meade MA 12mm Astrometric Illuminated Reticle eyepiece",225
"4904",2017-05-18,"Eyepieces, barlows, and other simple goodies most vinatge",433
"4905",2017-05-18,"ES 24mm 68 degree Eyepiece",255
"4906",2017-05-18,"ES 40 mm 68 deg 2"" eyepiece",211
"4907",2017-05-18,"8-24 Zoom (Generic)",171
"4908",2017-05-18,"BAADER MARK IV ZOOM (LNIB)",294
"4909",2017-05-18,"Orion Stratus 17mm & 5mm",369
"4910",2017-05-17,"17mm Hyperion Eyepiece, Like new in Box - REDUCED",199
"4911",2017-05-17,"21mm 1.25"" Illuminated Reticle Crosshair Eyepiece",181
"4912",2017-05-17,"Pair of Televue Delite 5mm eyepieces",343
"4913",2017-05-17,"Televue plossls ( Japan)",379
"4914",2017-05-17,"Celestron 93230 1.25"" 8-24mm zoom eyepiece",123
"4915",2017-05-17,"Meade super plossl eyepiece set",243
"4916",2017-05-17,"Nagler 7mm",275
"4917",2017-05-17,"Explore Scientific 4.7mm Argon Purged.",226
"4918",2017-05-17,"Celestron 26mm Halloween  Plossl 1.25""",176
"4919",2017-05-16,"Meade 4000 32mm SWA",245
"4920",2017-05-15,"Vixen NLVW 30mm 65 degree 2 inch eyepiece",194
"4921",2017-05-15,"Nikon HW 12.5",221
"4922",2017-05-15,"Leica Televid 20x eyepiece with custom APM 2"" adapter",131
"4923",2017-05-15,"TMB/Burgess Planetary 6mm & 5mm",223
"4924",2017-05-15,"Aluminum Eyepiece and Accessory Case",289
"4925",2017-05-15,"WTB local pickup central Texas eyepiece(s) 6-20mm",134
"4926",2017-05-14,"Celestron X-Cel LX or Meade HD-60 7mm/6.5mm",193
"4927",2017-05-14,"Rare Meade .965"" pair - Japan",192
"4928",2017-05-14,"Excellent no name 28mm plossl",168
"4929",2017-05-14,"13mm Tele-Vue Nagler T1 smoothie.",267
"4930",2017-05-14,"Orion (Vixen) Superwide/LVW 3.5mm SALE PENDING",376
"4931",2017-05-14,"Vixen Lanthanum Wide 13mm 65° - 1.25"" EP",149
"4932",2017-05-14,"Agena Starguider Dual ED 18mm Eyepiece",286
"4933",2017-05-13,"10mm Tele Vue Radians",272
"4934",2017-05-13,"Meade 1.25"" series 5000 4.7mm uwa",228
"4935",2017-05-13,"Antares Speers Waler Zoom 5-8",217
"4936",2017-05-13,"Televue Nagler 22mm Type 4 Eyepiece",308
"4937",2017-05-13,"Televue Nagler 17mm Type 4 Eyepiece",298
"4938",2017-05-13,"Televue Nagler 12mm Type 4 Eyepiece",241
"4939",2017-05-13,"Celestron 25mm E Lux plossl",139
"4940",2017-05-13,"Celestron 15mm Axiom",199
"4941",2017-05-13,"Celestron  Ultima 7.5mm",249
"4942",2017-05-13,"Pentax 10XW",171
"4943",2017-05-13,"26mm Orion Q70 Wide-Field Telescope Eyepiece",163
"4944",2017-05-13,"Siebert Observatory 2 inch 36mm",187
"4945",2017-05-13,"Televue Nagler 31 type 5 - excellent condition low use",354
"4946",2017-05-13,"WTB: TV Eyeguard extender",91
"4947",2017-05-13,"Meade 8.8mm UWA Series 4000 Japan smoothie",194
"4948",2017-05-13,"Meade 26mm Series 4000 Super Plossl",151
"4949",2017-05-13,"Meade 12.4mm Series 4000 Japan smoothie",171
"4950",2017-05-12,"Televue DELOS 8mm  MINT...!",193
"4951",2017-05-12,"0.965 inch EP",138
"4952",2017-05-12,"12mm TeleVue Nagler Type 4",279
"4953",2017-05-12,"Televue smoothie plossls circle NJ circle R",424
"4954",2017-05-12,"TeleVue DeLite 5mm",205
"4955",2017-05-11,"Meade 4000 super plossl and QX",435
"4956",2017-05-11,"Pentax XL 5.2mm",198
"4957",2017-05-11,"Zhumell 16mm 100 degree eyepiece z100 2 inch",76
"4958",2017-05-11,"Orion Sirius 25mm Vixen 20mm npl Eyepieces",240
"4959",2017-05-11,"Tele Vue eyepieces and Barlow",428
"4960",2017-05-11,"TeleVue 21mm NJ smoothie",104
"4961",2017-05-11,"Televue 35mm Panoptic & Nagler 22mm Type 4",786
"4962",2017-05-11,"Zhumell GSO 1.25 Inch Eyepiece and Filter Super Kit",283
"4963",2017-05-11,"Meade 26mm plossl Smoothie pair. Made in Japan!",344
"4964",2017-05-11,"Tele Vue Naglers, 9mm, 11mm Smoothie, and 16mm T5",542
"4965",2017-05-11,"Tele Vue 15mm, 20mm Plossls, Made in Japan!",199
"4966",2017-05-10,"HighPoint 42mm SuperView 2""",236
"4967",2017-05-10,"Leica Microscope Eyepiece Pair",319
"4968",2017-05-10,"Tele Vue 20mm plossl eyepiece",149
"4969",2017-05-10,"Orion Stratus 13mm Wanted to Buy",151
"4970",2017-05-10,"Explore Scientific 82º 18mm 2"" eyepiece",204
"4971",2017-05-10,"Explore Scientific 82º 6.7mm eyepiece",192
"4972",2017-05-09,"UO HD Or 18mm",203
"4973",2017-05-09,"3-Sears Color-Coded Eyepieces .965",149
"4974",2017-05-09,"Explore Scientific 2"" 25mm 100 Degree Series Eyepiece",262
"4975",2017-05-09,"RKE 8mm pair, 15mm",371
"4976",2017-05-09,"Orion HighLight Plossl 1.25"" Telescope Eyepieces - REDUCED!!",741
"4977",2017-05-08,"WANTED: 32mm GSO Plossl",104
"4978",2017-05-08,"TeleVue Ethos 17mm eyepiece free shipping",235
"4979",2017-05-08,"Celestron 1.25"" Regal ED Zoom Eyepiece For Spotting Scopes and Telescopes",155
"4980",2017-05-07,"Orion 25mm Plossl - brand new",184
"4981",2017-05-07,"Tele Vue 13mm Ethos",208
"4982",2017-05-07,"4.7mm ES 82",189
"4983",2017-05-07,"Orion Sirius Plossl 25mm multi coated",122
"4984",2017-05-07,"Sterling Plossls 1.25"" 25mm, 17mm, 12.5mm",182
"4985",2017-05-07,"Televue Radian 3mm",245
"4986",2017-05-07,"Orion 32mm Q70Super Wide Angle Eyepiece",195
"4987",2017-05-06,"Mod3-c monocular",116
"4988",2017-05-06,"full set of ortho and one EL old",340
"4989",2017-05-06,"Sterling 25mm plossl",152
"4990",2017-05-06,"30mm Ultima Eyepiece",422
"4991",2017-05-06,"case and 7 eyepieces  (SOLD)",351
"4992",2017-05-06,"Jason .965 Eyepieces (2) - Japan",230
"4993",2017-05-06,"TeleVue 7.4mm Plossl",411
"4994",2017-05-06,"Celestron X-Cel 18mm",179
"4995",2017-05-06,"Celestron X-Cel LX 5mm",149
"4996",2017-05-06,"Looking for a TV 40mm plossl with caps and box",93
"4997",2017-05-06,"Celestron 32 Erfle (Japan)",220
"4998",2017-05-06,"Televue 32mm Plossl",212
"4999",2017-05-06,"New Meade's HD-60 1.25 FULL SET EYEPIECES with Case",217
"5000",2017-05-06,"5mm Baader Hyperion eyepiece",109
"5001",2017-05-05,"Tele Vue 9 Nagler Type 1 Japan",232
"5002",2017-05-05,"Explore Scientific ES82 or ES68 Eyepieces",149
"5003",2017-05-05,"Celestron X-CEL LX 1.25"" 2.3mm Eyepiece",177
"5004",2017-05-05,"A decent 7mm-9mm 60°-68° eyepiece",208
"5005",2017-05-05,"Pentax XF 6.5-19.5mm Zoom Eyepiece.",206
"5006",2017-05-05,"Orion Ultrascopic 3.8mm and 5mm Illuminated Eyepices",176
"5007",2017-05-05,"8.8, 6.7 and 4.7 ES 82s",414
"5008",2017-05-05,"Vixen K28mm Eyepiece Barrel: 0.965""",197
"5009",2017-05-04,"14mm ES 82",244
"5010",2017-05-04,"30mm ES 82",285
"5011",2017-05-04,"Celestron Zoom 8mm-24mm Like New",261
"5012",2017-05-04,"Orion 1.25 eyepieces , Barlow, moon filter",281
"5013",2017-05-04,"Tele Vue 18.2mm DeLite - Like New",174
"5014",2017-05-04,"Carl Zeiss TMB 25mm Aspherics ***LAST ONES***",214
"5015",2017-05-04,"Polarex - Pollux Er. 20mm eyepiece Barrel 1.25""",137
"5016",2017-05-04,"Mizar Guiding Eyepiece k12mm Barrel 0.965"" - excellent",151
"5017",2017-05-04,"Lichtenknecker Wide Field 17.5mm eyepiece - 30mm barrel",188
"5018",2017-05-04,"Lichtenknecker Ortho 8mm eyepiece - 30mm barrel",202
"5019",2017-05-04,"Unused Baader 2"" Clicklock AP Clamp 2.7""",244
"5020",2017-05-03,"Celestron X-Cel LX Eyepieces and Barlow",467
"5021",2017-05-03,"ORION 7-21mm ZOOM  INCLUDES SHIPPING",171
"5022",2017-05-03,"BADDER MARK III CLICKSTOP ZOOM  INCLUDES SHIPPING",170
"5023",2017-05-03,"Very Rare Galoc eyepieces",317
"5024",2017-05-03,"12mm starguider duel Ed",100
"5025",2017-05-03,"ZAO I 6mm",99
"5026",2017-05-03,"celestron 9mm and 15mm eyepieces",207
"5027",2017-05-03,"Takahashi 1.25"" diagonal with compression for eyepiece",171
"5028",2017-05-03,"Clavé Paris, 30mm eyepiece - 1.25"" (31,7mm) barrel - excellent",315
"5029",2017-05-03,"Original Celestron circle V 7mm volcano top orthoscopic eyepiece",186
"5030",2017-05-03,"32mm Plossl 1.25"" eyepiece GSO",230
"5031",2017-05-03,"Celestron Volcano Top 25mm Kellner made in Japan 1.25""",197
"5032",2017-05-02,"NVD Micro Gen3 night vision monocular",334
"5033",2017-05-02,"TeleVue DeLite 5mm Eyepiece",250
"5034",2017-05-02,"Very Nice 2"" TeleVue 41mm Panoptic Eyepiece",246
"5035",2017-05-02,"Baader Hyperion Universal Mark IV Zoom 8-24 - BNIB",211
"5036",2017-05-02,"Explore Scientific 16mm ES68",110
"5037",2017-05-02,"Parks GS-5 35mm",100
"5038",2017-05-02,"Celestron Ultima 30 (Japan)",225
"5039",2017-05-02,"TV 32mm plossl ( japan)",285
"5040",2017-05-02,"WANTED - Eyepieces for binoviewing",144
"5041",2017-05-01,"American Optical HIGH QUALITY 15X WF Eyepiece",163
"5042",2017-05-01,"Sears Blue Color Eyepiece HM9MM .965 JAPAN",173
"5043",2017-05-01,"25MM Ortho .965 Shipped Price",130
"5044",2017-05-01,"Zeiss Jena 10mm Ortho (.965) NEAR MINT",140
"5045",2017-05-01,"Agena SWA 32mm 70-degree 2"" Eyepiece",227
"5046",2017-05-01,"Baader Hyperion Universal Zoom Mark IV 8-24mm EP Eyepiece NM",231
"5047",2017-05-01,"NM Televue 31mm Nagler Type 5 2-inch EP Tele Vue One Owner (PRICE DROP)",283
"5048",2017-05-01,"Carl Zeiss Jena 25mm Ortho",200
"5049",2017-04-30,"Celestron 2x barlow",159
"5050",2017-04-30,"Celestron 40mm EP with caps and box",138
"5051",2017-04-30,"Eyepiece Sale",512
"5052",2017-04-30,"13mm Ultima Duo Eyepiece",159
"5053",2017-04-30,"Eyepiece Pairs",280
"5054",2017-04-30,"Celestron Luminos 2.5X 2""Barlow",128
"5055",2017-04-30,"9mm 120 degree Explore Scientific eyepiece",265
"5056",2017-04-30,"Edmund RKE set",481
"5057",2017-04-30,"Meade QX wide 26mm eyepiece",267
"5058",2017-04-30,"Collection of Meade MA eyepieces",206
"5059",2017-04-29,"TeleVue 24mm Panoptic In Excellent Condition",197
"5060",2017-04-29,"Televue 31mm Nagler, Type 5, excellent condition",265
"5061",2017-04-29,"Meade 7mm RG ortho",117
